latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-21.128387,47.484821,338.81,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,297.53,3.53,D,0
-21.127811,47.420609,331.1,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,301.48,2.41,D,0
-21.120197,47.449982,340.5,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,304.97,41.74,D,0
-21.119692,47.419472,331.45,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,300.12,2.11,D,0
-21.120052,47.34621,333.14,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,303.34,2.37,D,0
-21.123083,47.249088,336.55,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,305.21,2.43,D,0
-21.124212,47.250305,340.8,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,305.36,3.36,D,0
-21.081272,47.53056,330.57,0.38,0.43,2017-10-23,1006,N,VIIRS,n,1,300.33,2.91,D,0
-21.087606,47.446175,344.58,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,303.99,38.96,D,0
-21.10116,47.302338,349.15,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,305.91,4.75,D,0
-21.097065,47.301846,340.97,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,304.26,4.46,D,0
-21.076382,47.403229,343.73,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,300.87,4.66,D,0
-21.082968,47.28096,342.55,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,305.72,7.47,D,0
-21.053057,47.493019,331.76,0.38,0.44,2017-10-23,1006,N,VIIRS,n,1,300.49,2.68,D,0
-21.056065,47.366261,339.47,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,297.51,12.7,D,0
-21.051994,47.365704,340.72,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,299.53,12.7,D,0
-21.032204,47.495632,334.01,0.38,0.44,2017-10-23,1006,N,VIIRS,n,1,297.54,3.44,D,0
-21.05335,47.285141,354.89,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,302.8,9.99,D,0
-21.033321,47.348812,341.37,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,300.51,8.07,D,0
-21.041988,47.27578,335.26,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,303.54,3.07,D,0
-21.002922,47.568607,338.92,0.57,0.43,2017-10-23,1006,N,VIIRS,n,1,301.05,5.44,D,0
-20.998884,47.568203,341.76,0.57,0.43,2017-10-23,1006,N,VIIRS,n,1,301.3,13.18,D,0
-20.994808,47.533802,334.36,0.57,0.43,2017-10-23,1006,N,VIIRS,n,1,302.47,7.8,D,0
-20.996666,47.518215,331.67,0.38,0.43,2017-10-23,1006,N,VIIRS,l,1,301.84,2.65,D,0
-20.988811,47.48069,330.72,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,300.55,2.7,D,0
-21.001823,47.37027,338.25,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,300.46,4.29,D,0
-20.994169,47.537064,332.61,0.57,0.43,2017-10-23,1006,N,VIIRS,n,1,302.38,7.08,D,0
-20.988958,47.480354,331.65,0.38,0.44,2017-10-23,1006,N,VIIRS,n,1,300.59,2.09,D,0
-20.998596,47.369587,342.68,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,298.98,4.93,D,0
-20.994528,47.369045,340.98,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,300.29,4.93,D,0
-20.969204,47.473995,336.27,0.38,0.44,2017-10-23,1006,N,VIIRS,l,1,309.1,29.51,D,0
-20.972345,47.448509,344.28,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,302.6,6.81,D,0
-20.970547,47.39608,336.61,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,296.55,2.61,D,0
-20.971945,47.350861,340.84,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,301.29,13.28,D,0
-20.960632,47.375824,339.36,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,297.88,3.09,D,0
-20.942291,47.492554,339.12,0.38,0.43,2017-10-23,1006,N,VIIRS,n,1,298.68,5.46,D,0
-20.942787,47.488476,340.92,0.38,0.43,2017-10-23,1006,N,VIIRS,n,1,302.18,5.46,D,0
-20.952024,47.344521,330.35,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,299.65,2.6,D,0
-20.928328,47.472343,340.23,0.38,0.44,2017-10-23,1006,N,VIIRS,n,1,299.08,6.48,D,0
-20.928768,47.468704,350.75,0.38,0.44,2017-10-23,1006,N,VIIRS,n,1,298.33,5.12,D,0
-20.935333,47.380146,354.44,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,308.72,32.09,D,0
-20.926794,47.382507,340.9,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,302.1,12.2,D,0
-20.92724,47.378773,335.09,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,300.27,11.65,D,0
-20.924509,47.367065,336.04,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,300.68,2.37,D,0
-21.499258,47.387409,330.43,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,277.82,2.81,D,0
-21.493694,47.386837,367,0.39,0.59,2017-10-24,0948,N,VIIRS,l,1,276.96,8.4,D,0
-21.31605,47.333759,337.55,0.39,0.6,2017-10-24,0948,N,VIIRS,n,1,284.63,4.59,D,0
-21.272228,47.321072,336.55,0.39,0.6,2017-10-24,0948,N,VIIRS,n,1,290.34,7.03,D,0
-21.273296,47.247162,330.87,0.4,0.6,2017-10-24,0948,N,VIIRS,n,1,290.82,2.87,D,0
-21.234102,47.494194,333.63,0.38,0.59,2017-10-24,0948,N,VIIRS,n,1,294.76,50,D,0
-21.234627,47.488476,345.45,0.38,0.59,2017-10-24,0948,N,VIIRS,n,1,296.74,73.59,D,0
-21.234362,47.491367,367,0.38,0.59,2017-10-24,0948,N,VIIRS,l,1,328.45,73.59,D,0
-21.228598,47.493549,345.19,0.38,0.59,2017-10-24,0948,N,VIIRS,n,1,297.69,65.44,D,0
-21.228842,47.490894,349.01,0.38,0.59,2017-10-24,0948,N,VIIRS,n,1,311.47,77.8,D,0
-21.229095,47.48811,344.41,0.38,0.59,2017-10-24,0948,N,VIIRS,n,1,294.27,77.8,D,0
-21.235088,47.491119,367,0.38,0.59,2017-10-24,0948,N,VIIRS,h,1,306.02,88.1,D,0
-21.229563,47.490704,367,0.38,0.59,2017-10-24,0948,N,VIIRS,h,1,332.28,88.1,D,0
-21.229303,47.493385,355.51,0.38,0.59,2017-10-24,0948,N,VIIRS,n,1,298.22,152.74,D,0
-21.229834,47.487923,337.57,0.38,0.59,2017-10-24,0948,N,VIIRS,n,1,296.48,88.1,D,0
-21.206785,47.259499,335.41,0.4,0.6,2017-10-24,0948,N,VIIRS,n,1,302.01,2.65,D,0
-21.205341,47.214252,335.17,0.4,0.6,2017-10-24,0948,N,VIIRS,n,1,300.36,3.6,D,0
-21.152571,47.420776,367,0.39,0.59,2017-10-24,0948,N,VIIRS,h,1,302.94,14.46,D,0
-21.147045,47.420174,367,0.39,0.59,2017-10-24,0948,N,VIIRS,h,1,297.19,14.46,D,0
-21.142906,47.342503,336.99,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,300.78,2.66,D,0
-21.122917,47.440147,335.52,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,298.29,6.54,D,0
-21.123249,47.436447,338.98,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,297.24,5.13,D,0
-21.147335,47.420208,367,0.39,0.59,2017-10-24,0948,N,VIIRS,h,1,298.02,16.44,D,0
-21.14373,47.342697,336.82,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,301.84,2.65,D,0
-21.123421,47.436497,343.18,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,298.03,6.14,D,0
-21.087557,47.403061,367,0.39,0.59,2017-10-24,0948,N,VIIRS,h,1,302.88,14.38,D,0
-21.094389,47.33062,335.8,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,299.45,3.14,D,0
-21.07823,47.442749,367,0.38,0.59,2017-10-24,0948,N,VIIRS,h,1,304.99,15.8,D,0
-21.077898,47.446274,330.2,0.38,0.59,2017-10-24,0948,N,VIIRS,n,1,295.79,15.8,D,0
-21.081665,47.406326,352.64,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,297.12,7.26,D,0
-21.06852,47.427467,353.75,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,300.75,5.95,D,0
-21.077374,47.271984,340.36,0.4,0.6,2017-10-24,0948,N,VIIRS,n,1,302.5,3.14,D,0
-21.080927,47.233444,347.65,0.4,0.6,2017-10-24,0948,N,VIIRS,n,1,302.75,3.3,D,0
-21.081263,47.229801,333.73,0.4,0.6,2017-10-24,0948,N,VIIRS,n,1,299.46,3.3,D,0
-21.040482,47.608112,335.8,0.37,0.58,2017-10-24,0948,N,VIIRS,n,1,298.87,3.13,D,0
-21.075277,47.233517,338.72,0.4,0.6,2017-10-24,0948,N,VIIRS,n,1,302.58,4.53,D,0
-21.075626,47.229725,336.57,0.4,0.6,2017-10-24,0948,N,VIIRS,n,1,302.78,4.53,D,0
-21.046375,47.364979,338.68,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,297.23,3.49,D,0
-21.036844,47.346741,330.52,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,297.49,1.68,D,0
-21.025705,47.346081,367,0.39,0.59,2017-10-24,0948,N,VIIRS,h,1,302.36,18.1,D,0
-21.042175,47.363918,345,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,298.65,4.42,D,0
-21.03149,47.41584,330.34,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,297.77,2.08,D,0
-21.0383,47.346298,334.99,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,298.13,2.15,D,0
-21.027121,47.346043,367,0.39,0.59,2017-10-24,0948,N,VIIRS,h,1,303.32,19.52,D,0
-21.006411,47.386723,337.17,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,294.85,7.05,D,0
-20.983614,47.33234,367,0.39,0.59,2017-10-24,0948,N,VIIRS,h,1,300.75,7.71,D,0
-20.941154,47.487835,341.87,0.38,0.59,2017-10-24,0948,N,VIIRS,n,1,298.75,4.61,D,0
-20.941917,47.479652,333.02,0.38,0.59,2017-10-24,0948,N,VIIRS,n,1,296.66,3.47,D,0
-20.949909,47.333355,344.03,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,298.05,4.95,D,0
-20.929968,47.488888,367,0.38,0.59,2017-10-24,0948,N,VIIRS,h,1,300.01,7.5,D,0
-20.930363,47.4846,337.36,0.38,0.59,2017-10-24,0948,N,VIIRS,n,1,297.31,7.5,D,0
-20.940174,47.317329,367,0.39,0.59,2017-10-24,0948,N,VIIRS,h,1,300.07,14.34,D,0
-20.940907,47.309311,367,0.39,0.59,2017-10-24,0948,N,VIIRS,h,1,308.01,23.97,D,0
-20.930824,47.419373,344.75,0.38,0.59,2017-10-24,0948,N,VIIRS,n,1,298.66,6.94,D,0
-20.932478,47.401394,341.67,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,297.49,7.31,D,0
-20.933165,47.393902,355.04,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,297.72,6.27,D,0
-20.940542,47.313301,334.28,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,297.04,23.97,D,0
-20.923803,47.31245,345.6,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,298.32,13.77,D,0
-20.924133,47.3088,352.79,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,303.05,13.77,D,0
-20.92979,47.486404,367,0.38,0.59,2017-10-24,0948,N,VIIRS,h,1,301.5,16.32,D,0
-20.941137,47.315281,367,0.39,0.59,2017-10-24,0948,N,VIIRS,h,1,300.8,22.59,D,0
-20.941532,47.311275,367,0.39,0.59,2017-10-24,0948,N,VIIRS,h,1,300.73,22.59,D,0
-20.931044,47.41774,333.81,0.38,0.59,2017-10-24,0948,N,VIIRS,n,1,295.95,2.03,D,0
-20.932482,47.40316,336.62,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,297,5.15,D,0
-20.933224,47.395653,333.15,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,296.45,6.43,D,0
-20.941919,47.307343,345.21,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,299.87,22.23,D,0
-20.928642,47.328445,333.21,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,295.72,3.54,D,0
-20.924759,47.310745,367,0.39,0.59,2017-10-24,0948,N,VIIRS,h,1,302.92,16.66,D,0
-20.925127,47.306976,335.81,0.39,0.59,2017-10-24,0948,N,VIIRS,n,1,297.4,8.9,D,0
-21.295479,47.302448,330.77,0.76,0.77,2017-10-24,1124,N,VIIRS,n,1,287.7,8.2,D,0
-21.275148,47.217964,298.03,0.37,0.58,2017-10-24,2236,N,VIIRS,n,1,284.94,0.5,N,0
-21.29425,47.301292,304.01,0.37,0.58,2017-10-24,2236,N,VIIRS,n,1,285.35,0.76,N,0
-21.496693,47.393948,331.95,0.78,0.78,2017-10-25,0930,N,VIIRS,n,1,288.01,5.56,D,0
-21.132914,47.433777,339.15,0.77,0.77,2017-10-25,0930,N,VIIRS,n,1,293.85,9.3,D,0
-21.132925,47.432949,340.36,0.77,0.77,2017-10-25,0930,N,VIIRS,n,1,294.1,8.86,D,0
-21.064882,47.237419,330.52,0.79,0.78,2017-10-25,0930,N,VIIRS,n,1,300.18,6.26,D,0
-21.043577,47.339039,367,0.78,0.78,2017-10-25,0930,N,VIIRS,h,1,294.26,15.49,D,0
-21.008474,47.54319,367,0.76,0.77,2017-10-25,0930,N,VIIRS,h,1,292.41,15.11,D,0
-21.043278,47.335037,349.13,0.78,0.78,2017-10-25,0930,N,VIIRS,n,1,293.92,12.19,D,0
-21.006485,47.546314,329.43,0.76,0.77,2017-10-25,0930,N,VIIRS,n,1,291.19,7.51,D,0
-21.006987,47.539173,338.97,0.76,0.77,2017-10-25,0930,N,VIIRS,n,1,289.74,7.51,D,0
-21.454231,47.365318,353.89,0.39,0.59,2017-10-25,1106,N,VIIRS,n,1,296.76,10.43,D,0
-21.455069,47.361538,343.87,0.39,0.59,2017-10-25,1106,N,VIIRS,n,1,295.71,9.1,D,0
-21.428509,47.403164,330.09,0.39,0.6,2017-10-25,1106,N,VIIRS,n,1,295.57,3.66,D,0
-21.429335,47.399464,332.01,0.39,0.6,2017-10-25,1106,N,VIIRS,n,1,293.62,3.66,D,0
-21.429203,47.402676,334.41,0.39,0.6,2017-10-25,1106,N,VIIRS,n,1,295.78,6.75,D,0
-21.342947,47.297787,351.97,0.39,0.59,2017-10-25,1106,N,VIIRS,n,1,299.88,3.99,D,0
-21.343861,47.296547,338.45,0.39,0.59,2017-10-25,1106,N,VIIRS,n,1,299.08,3.27,D,0
-21.310713,47.317097,367,0.39,0.59,2017-10-25,1106,N,VIIRS,h,1,300.13,9.16,D,0
-21.296787,47.301922,344.29,0.39,0.59,2017-10-25,1106,N,VIIRS,n,1,299.64,4.75,D,0
-21.288092,47.263046,345.71,0.39,0.59,2017-10-25,1106,N,VIIRS,n,1,299.81,6.76,D,0
-21.203712,47.256119,331.17,0.39,0.59,2017-10-25,1106,N,VIIRS,n,1,299.72,2.07,D,0
-21.151751,47.414406,335.19,0.4,0.6,2017-10-25,1106,N,VIIRS,n,1,297.25,3.14,D,0
-21.14361,47.425007,330.61,0.4,0.6,2017-10-25,1106,N,VIIRS,n,1,298.09,6.18,D,0
-21.144489,47.421009,349.73,0.4,0.6,2017-10-25,1106,N,VIIRS,n,1,297.93,9.79,D,0
-21.108368,47.557976,333.42,0.41,0.61,2017-10-25,1106,N,VIIRS,n,1,296.09,3.8,D,0
-21.061079,47.690922,350.01,0.42,0.61,2017-10-25,1106,N,VIIRS,n,1,298.24,8.83,D,0
-21.06201,47.686764,334.65,0.42,0.61,2017-10-25,1106,N,VIIRS,n,1,296.11,4.95,D,0
-21.131676,47.347996,330.85,0.4,0.6,2017-10-25,1106,N,VIIRS,n,1,298.28,2.24,D,0
-21.102251,47.402077,343.97,0.4,0.6,2017-10-25,1106,N,VIIRS,n,1,296.83,4.28,D,0
-21.103138,47.398113,331.62,0.4,0.6,2017-10-25,1106,N,VIIRS,n,1,295.27,4.28,D,0
-21.096724,47.400833,349.56,0.4,0.6,2017-10-25,1106,N,VIIRS,n,1,298.17,7.16,D,0
-21.097591,47.396946,346.64,0.4,0.6,2017-10-25,1106,N,VIIRS,n,1,297.57,7.16,D,0
-21.098959,47.399616,367,0.4,0.6,2017-10-25,1106,N,VIIRS,h,1,300.45,18.59,D,0
-21.003462,47.675995,337.44,0.42,0.61,2017-10-25,1106,N,VIIRS,n,1,297.09,3.46,D,0
-21.045105,47.486618,339.85,0.41,0.6,2017-10-25,1106,N,VIIRS,n,1,295.76,4.75,D,0
-21.053892,47.367043,345.96,0.4,0.6,2017-10-25,1106,N,VIIRS,n,1,298.93,6.05,D,0
-20.992022,47.594364,367,0.41,0.61,2017-10-25,1106,N,VIIRS,h,1,299.11,15.41,D,0
-20.997793,47.541885,338.78,0.41,0.61,2017-10-25,1106,N,VIIRS,n,1,293.76,4.79,D,0
-20.998707,47.537769,340.63,0.41,0.61,2017-10-25,1106,N,VIIRS,n,1,294.95,4.79,D,0
-21.029686,47.34549,335.88,0.4,0.6,2017-10-25,1106,N,VIIRS,n,1,300.65,3.71,D,0
-20.974165,47.393467,367,0.4,0.6,2017-10-25,1106,N,VIIRS,h,1,299.45,10.58,D,0
-20.977623,47.377552,345.56,0.4,0.6,2017-10-25,1106,N,VIIRS,n,1,296.38,4.07,D,0
-20.972099,47.376263,331.06,0.4,0.6,2017-10-25,1106,N,VIIRS,n,1,295.56,4.07,D,0
-20.937696,47.507153,367,0.41,0.61,2017-10-25,1106,N,VIIRS,h,1,297.27,19.6,D,0
-20.938774,47.502235,353.28,0.41,0.61,2017-10-25,1106,N,VIIRS,n,1,300.08,19.6,D,0
-21.326868,47.322849,296.13,0.57,0.43,2017-10-25,2218,N,VIIRS,n,1,285.71,0.85,N,0
-21.441858,47.40826,333.87,0.4,0.45,2017-10-26,1048,N,VIIRS,n,1,297.59,2.87,D,0
-21.42354,47.392551,343.39,0.4,0.44,2017-10-26,1048,N,VIIRS,n,1,299.27,7.07,D,0
-21.345921,47.712322,341.45,0.42,0.45,2017-10-26,1048,N,VIIRS,n,1,298.57,4.25,D,0
-21.28281,47.316467,331.86,0.4,0.44,2017-10-26,1048,N,VIIRS,n,1,301.3,2.62,D,0
-21.232281,47.322094,341.87,0.4,0.44,2017-10-26,1048,N,VIIRS,n,1,306.43,6.39,D,0
-21.19166,47.245117,330.89,0.4,0.44,2017-10-26,1048,N,VIIRS,l,1,304.99,2.98,D,0
-21.164341,47.344318,334.28,0.4,0.45,2017-10-26,1048,N,VIIRS,n,1,303.64,2.78,D,0
-21.131659,47.418579,341.8,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,303.99,7.95,D,0
-21.134605,47.402653,340.62,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,302.08,16.85,D,0
-21.135344,47.398659,354.06,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,306.96,16.85,D,0
-21.127541,47.417732,344.99,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,306.11,47.41,D,0
-21.123423,47.416885,344.9,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,298.51,47.41,D,0
-21.134403,47.357655,340.24,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,304.33,3.93,D,0
-21.118193,47.399029,330.28,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,301.45,2.06,D,0
-21.113327,47.402206,334.01,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,300.16,3.11,D,0
-21.114077,47.398182,330.33,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,299.11,4.5,D,0
-21.114822,47.394184,340.35,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,301.34,4.5,D,0
-21.101698,47.441601,341.47,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,301.02,6.98,D,0
-21.106184,47.417576,350.49,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,302.72,27.75,D,0
-21.097975,47.415722,345.88,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,306.51,66.13,D,0
-21.098732,47.411682,337.48,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,296.91,10.69,D,0
-21.057142,47.586994,332.17,0.42,0.45,2017-10-26,1048,N,VIIRS,n,1,300.95,3.23,D,0
-21.079544,47.445435,340.81,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,299.53,4.74,D,0
-21.07107,47.422203,331.95,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,302.07,1.79,D,0
-21.088232,47.331268,332.97,0.41,0.45,2017-10-26,1048,N,VIIRS,l,1,304.12,2.35,D,0
-21.066956,47.42131,341.03,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,300.68,6.7,D,0
-21.06584,47.404594,340.99,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,299.86,3.01,D,0
-21.077108,47.34507,340.35,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,301.98,2.15,D,0
-21.058722,47.419552,341.16,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,302.21,4.47,D,0
-21.050493,47.41777,330.94,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,298.75,2.19,D,0
-21.004528,47.612743,330.53,0.42,0.45,2017-10-26,1048,N,VIIRS,n,1,298.19,2.98,D,0
-21.044531,47.404102,342.43,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,306.04,41.5,D,0
-21.053637,47.356384,340.18,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,299.53,7.26,D,0
-21.041162,47.399326,340.12,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,296.14,18.8,D,0
-21.050276,47.351624,341.08,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,301.68,7.65,D,0
-20.980909,47.689991,337.81,0.43,0.46,2017-10-26,1048,N,VIIRS,n,1,301.6,4.96,D,0
-21.04619,47.350677,344.28,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,299.68,8.81,D,0
-21.025255,47.437595,332.3,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,297.33,3.86,D,0
-21.045965,47.329571,342.01,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,302.37,4.79,D,0
-21.048239,47.350964,346.81,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,304,17.35,D,0
-20.981203,47.690201,339.67,0.43,0.46,2017-10-26,1048,N,VIIRS,n,1,301.78,4.35,D,0
-21.027922,47.43808,338.92,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,298.48,3.98,D,0
-21.050652,47.314678,334.06,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,302.43,1.9,D,0
-21.043795,47.328804,331.11,0.41,0.45,2017-10-26,1048,N,VIIRS,l,1,302.25,3.58,D,0
-21.042486,47.312836,338,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,305.74,3,D,0
-21.035883,47.233768,339.39,0.4,0.44,2017-10-26,1048,N,VIIRS,n,1,306.65,2.64,D,0
-20.991175,47.359558,332.37,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,303.22,3.23,D,0
-20.986319,47.362671,330.11,0.41,0.45,2017-10-26,1048,N,VIIRS,l,1,301.41,5.47,D,0
-20.987059,47.358715,346.67,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,303.55,5.47,D,0
-20.969446,47.384132,342.49,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,301.79,12.66,D,0
-20.980404,47.303452,335.97,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,301.84,1.03,D,0
-20.934679,47.499435,341.14,0.42,0.45,2017-10-26,1048,N,VIIRS,n,1,300.09,15.03,D,0
-20.935478,47.495235,333.15,0.42,0.45,2017-10-26,1048,N,VIIRS,n,1,300.78,11.36,D,0
-20.930122,47.478073,340.63,0.42,0.45,2017-10-26,1048,N,VIIRS,n,1,301.42,27.67,D,0
-20.941696,47.394917,331.09,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,301.44,2.34,D,0
-20.923841,47.392063,338.8,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,300.5,29.84,D,0
-20.932074,47.347416,334.27,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,303.15,71.44,D,0
-20.92658,47.307838,341.08,0.41,0.45,2017-10-26,1048,N,VIIRS,n,1,302.78,2.57,D,0
-21.457592,47.359196,296.47,0.39,0.36,2017-10-26,2200,N,VIIRS,n,1,278.31,0.43,N,0
-21.473316,47.495323,345.73,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,302.58,9.6,D,0
-21.485586,47.396053,337.62,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,299.66,3.97,D,0
-21.458897,47.359943,333.86,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,304.46,3.36,D,0
-21.42782,47.404697,332.22,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,299.75,2.41,D,0
-21.319912,47.292309,342.04,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,305.39,2.37,D,0
-21.298096,47.300022,332,0.39,0.36,2017-10-27,1030,N,VIIRS,l,1,304.19,2.06,D,0
-21.29002,47.329517,334.32,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,302.25,2.8,D,0
-21.310066,47.20182,342.41,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,314.12,4.46,D,0
-21.285112,47.317028,332.78,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,302.44,1.25,D,0
-21.245127,47.50436,334.71,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,301.24,2.99,D,0
-21.281002,47.277683,334.97,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,305.43,1.59,D,0
-21.283371,47.262627,338.3,0.39,0.36,2017-10-27,1030,N,VIIRS,l,1,308.49,4.25,D,0
-21.238062,47.498634,336.33,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,303.59,21.78,D,0
-21.234707,47.498032,338.81,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,305.52,21.78,D,0
-21.209774,47.634491,338.65,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,300.98,7.04,D,0
-21.247196,47.352398,330.78,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,300.38,11.83,D,0
-21.243853,47.351807,344.06,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,304.29,11.83,D,0
-21.232195,47.206787,334.19,0.39,0.36,2017-10-27,1030,N,VIIRS,l,1,308.5,2.38,D,0
-21.20982,47.218243,342.95,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,307.81,3.34,D,0
-21.204712,47.228931,344.89,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,306.04,8.1,D,0
-21.205303,47.225163,340.55,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,307.94,15.11,D,0
-21.201967,47.224556,346.68,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,303.85,15.11,D,0
-21.189569,47.237915,336.06,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,305.63,3.11,D,0
-21.143183,47.422935,335.65,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,303.96,2.9,D,0
-21.145578,47.407822,334.39,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,305.57,28.86,D,0
